pair,condition,block,trial,subject,tapnr,ttap,jitter,player_start_first
211,blind,1,16,2,3,6.358500957489014,0.05,1
211,blind,1,16,2,4,7.333682060241699,0.05,1
211,blind,1,16,2,5,8.302721977233887,0.05,1
211,blind,1,16,2,6,9.211507081985474,0.05,1
211,blind,1,16,2,7,10.224999904632568,0.05,1
211,blind,1,16,2,8,11.266931056976318,0.05,1
211,blind,1,16,2,9,12.190701007843018,0.05,1
211,blind,1,17,1,1,4.2820258140563965,0.025,2
211,blind,1,17,1,2,5.272207021713257,0.025,2
211,blind,1,17,1,3,6.20609188079834,0.025,2
211,blind,1,17,1,4,7.143059968948364,0.025,2
211,blind,1,17,1,5,8.137972831726074,0.025,2
211,blind,1,17,1,6,9.063781023025513,0.025,2
211,blind,1,17,1,7,9.959272861480713,0.025,2
211,blind,1,17,1,8,10.971176862716675,0.025,2
211,blind,1,17,1,9,12.017802953720093,0.025,2
211,blind,1,17,2,1,3.268857955932617,0.025,2
211,blind,1,17,2,2,4.268612861633301,0.025,2
211,blind,1,17,2,3,5.142683029174805,0.025,2
211,blind,1,17,2,4,6.085073947906494,0.025,2
211,blind,1,17,2,5,7.081981897354126,0.025,2
211,blind,1,17,2,6,8.060992002487183,0.025,2
211,blind,1,17,2,7,9.089037895202637,0.025,2
211,blind,1,17,2,8,10.038815021514893,0.025,2
211,blind,1,17,2,9,10.89463996887207,0.025,2
211,blind,1,18,1,1,4.505224943161011,0.1,2
211,blind,1,18,1,2,5.495222091674805,0.1,2
211,blind,1,18,1,3,6.464272975921631,0.1,2
211,blind,1,18,1,4,7.449398040771484,0.1,2
211,blind,1,18,1,5,8.54236102104187,0.1,2
211,blind,1,18,1,6,9.518373012542725,0.1,2
211,blind,1,18,1,7,10.43336296081543,0.1,2
211,blind,1,18,1,8,11.406367063522339,0.1,2
211,blind,1,18,1,9,12.457385063171387,0.1,2
211,blind,1,18,2,1,3.4653148651123047,0.1,2
211,blind,1,18,2,2,4.418820858001709,0.1,2
211,blind,1,18,2,3,5.315119028091431,0.1,2
211,blind,1,18,2,4,6.343241930007935,0.1,2
211,blind,1,18,2,5,7.3813159465789795,0.1,2
211,blind,1,18,2,6,8.386856079101562,0.1,2
211,blind,1,18,2,7,9.442209005355835,0.1,2
211,blind,1,18,2,8,10.488194942474365,0.1,2
211,blind,1,18,2,9,11.441180944442749,0.1,2
211,blind,1,19,1,1,3.394066095352173,0.025,2
211,blind,1,19,1,2,4.384063005447388,0.025,2
211,blind,1,19,1,3,5.2923760414123535,0.025,2
211,blind,1,19,1,4,6.166243076324463,0.025,2
211,blind,1,19,1,5,7.096385955810547,0.025,2
211,blind,1,19,1,6,8.030277967453003,0.025,2
211,blind,1,19,1,7,8.894218921661377,0.025,2
211,blind,1,19,1,8,9.86023497581482,0.025,2
211,blind,1,19,1,9,10.761307001113892,0.025,2
211,blind,1,19,2,1,3.700166940689087,0.025,2
211,blind,1,19,2,2,4.3727099895477295,0.025,2
211,blind,1,19,2,3,5.303114891052246,0.025,2
