,sample,eventcode,eventname,alpha
5612,3240794,6,s1/t1,82.251025020322
5613,3241173,16,s2/t2,15.505766510525776
5614,3241191,7,s1/t2,15.505766510525776
5615,3241590,17,s2/t3,10.089575839130617
5616,3241601,8,s1/t3,10.089575839130617
5617,3241986,18,s2/t4,9.567331527948113
5618,3241997,9,s1/t4,9.567331527948113
5619,3242389,10,s1/t5,22.925880878239468
5620,3242416,19,s2/t5,22.925880878239468
5621,3242807,11,s1/t6,28.552805003715353
5622,3242836,20,s2/t6,28.552805003715353
5623,3243202,21,s2/t7,9.078832180806558
5624,3243214,12,s1/t7,9.078832180806558
5625,3243614,13,s1/t8,40.31083149314779
5626,3243653,22,s2/t8,40.31083149314779
5627,3244002,23,s2/t9,
5628,3244028,14,s1/t9,
5629,3244038,49,,
5630,3246932,48,,
5631,3246980,4,,
5632,3247048,5,,
5633,3250629,6,s1/t1,142.96137164585596
5634,3250908,15,s2/t1,142.96137164585596
5635,3251332,7,s1/t2,9.734564970911435
5636,3251343,16,s2/t2,9.734564970911435
5637,3251737,17,s2/t3,11.15814392039641
5638,3251749,8,s1/t3,11.15814392039641
5639,3252126,9,s1/t4,18.1872217394982
5640,3252146,18,s2/t4,18.1872217394982
5641,3252507,10,s1/t5,12.798775188103914
5642,3252536,19,s2/t5,12.798775188103914
5643,3253313,11,s1/t6,12.008222289575825
5644,3253327,20,s2/t6,12.008222289575825
5645,3253702,21,s2/t7,23.959820009357124
5646,3253727,12,s1/t7,23.959820009357124
5647,3254081,22,s2/t8,20.826960653365177
5648,3254105,13,s1/t8,20.826960653365177
5649,3254469,23,s2/t9,
5650,3254511,14,s1/t9,
5651,3254522,49,,
5652,3256896,48,,
5653,3256945,4,,
5654,3257082,5,,
5655,3260677,6,s1/t1,90.25267862258686
5656,3260784,15,s2/t1,90.25267862258686
5657,3261156,7,s1/t2,46.56815260112015
5658,3261210,16,s2/t2,46.56815260112015
5659,3261559,8,s1/t3,59.039585366109435
5660,3261627,17,s2/t3,59.039585366109435
5661,3261969,9,s1/t4,69.2158921771854
5662,3262046,18,s2/t4,69.2158921771854
5663,3262377,10,s1/t5,62.010216055609334
5664,3262447,19,s2/t5,62.010216055609334
5665,3262811,11,s1/t6,40.92082780500461
5666,3262856,20,s2/t6,40.92082780500461
5667,3263212,12,s1/t7,37.668293206070025
5668,3263255,21,s2/t7,37.668293206070025
5669,3263606,13,s1/t8,57.01404007481281
5670,3263665,22,s2/t8,57.01404007481281
5671,3264024,14,s1/t9,
5672,3264036,23,s2/t9,
5673,3264046,49,,
5674,3266932,48,,
5675,3266980,4,,
5676,3267049,5,,
5677,3270302,15,s2/t1,25.33717016089301
5678,3270332,6,s1/t1,25.33717016089301
5679,3270697,16,s2/t2,51.82772948516618
5680,3270750,7,s1/t2,51.82772948516618
5681,3271109,17,s2/t3,10.56472037434969
5682,3271120,8,s1/t3,10.56472037434969
5683,3271491,18,s2/t4,10.20637524170425
5684,3271502,9,s1/t4,10.20637524170425
5685,3271872,19,s2/t5,35.009219104698246
5686,3271909,10,s1/t5,35.009219104698246
5687,3272275,20,s2/t6,10.052232770406873
5688,3272286,11,s1/t6,10.052232770406873
5689,3272681,21,s2/t7,10.145905172007502
5690,3272692,12,s1/t7,10.145905172007502
5691,3273066,22,s2/t8,14.115020166218812
5692,3273081,13,s1/t8,14.115020166218812
5693,3273448,23,s2/t9,
5694,3273465,14,s1/t9,
5695,3273476,49,,
5696,3276369,48,,
5697,3276417,5,,
5698,3276502,4,,
5699,3279946,6,s1/t1,59.19064220898594
5700,3280013,15,s2/t1,59.19064220898594
5701,3280398,7,s1/t2,21.1182865809931
5702,3280420,16,s2/t2,21.1182865809931
5703,3280785,8,s1/t3,19.439864403293225
5704,3280804,17,s2/t3,19.439864403293225
5705,3281155,18,s2/t4,12.532286340395277
5706,3281169,9,s1/t4,12.532286340395277
5707,3281556,19,s2/t5,10.814926251581651
5708,3281567,10,s1/t5,10.814926251581651
5709,3281918,20,s2/t6,16.292648637992187
5710,3281935,11,s1/t6,16.292648637992187
5711,3282295,21,s2/t7,41.185675307498634
5712,3282337,12,s1/t7,41.185675307498634
5713,3282664,22,s2/t8,27.770086010452786
5714,3282696,13,s1/t8,27.770086010452786
5715,3283076,23,s2/t9,
5716,3283088,14,s1/t9,
5717,3283098,49,,
5718,3285480,48,,
5719,3285529,5,,
5720,3285614,4,,
5721,3289400,6,s1/t1,173.49309297560376
5722,3289637,15,s2/t1,173.49309297560376
5723,3289892,7,s1/t2,89.59072793481754
5724,3290047,16,s2/t2,89.59072793481754
5725,3290382,17,s2/t3,115.44255191913336
5726,3290516,8,s1/t3,115.44255191913336
5727,3290785,18,s2/t4,135.06214367230513
5728,3290935,9,s1/t4,135.06214367230513
5729,3291334,10,s1/t5,25.21063469208841
5730,3291364,19,s2/t5,25.21063469208841
5731,3291757,11,s1/t6,35.462198664195
5732,3291797,20,s2/t6,35.462198664195
5733,3292159,12,s1/t7,39.9990209738871
5734,3292206,21,s2/t7,39.9990209738871
5735,3292578,13,s1/t8,34.51920025933154
5736,3292619,22,s2/t8,34.51920025933154
5737,3293005,14,s1/t9,
5738,3293049,23,s2/t9,
5739,3293060,49,,
5740,3295703,48,,
5741,3295751,4,,
5742,3295837,5,,
5743,3299157,15,s2/t1,176.72452005048854
5744,3299367,6,s1/t1,176.72452005048854
5745,3299585,16,s2/t2,121.10190250815089
5746,3299774,7,s1/t2,121.10190250815089
5747,3300148,17,s2/t3,16.797133637167914
5748,3300169,8,s1/t3,16.797133637167914
5749,3300577,9,s1/t4,18.585700092752692
5750,3300598,18,s2/t4,18.585700092752692
5751,3300976,10,s1/t5,18.245019249031657
5752,3300998,19,s2/t5,18.245019249031657
5753,3301363,11,s1/t6,50.329349620406134
5754,3301428,20,s2/t6,50.329349620406134
5755,3301783,12,s1/t7,91.08706839290687
5756,3301892,21,s2/t7,91.08706839290687
5757,3302213,13,s1/t8,99.96324777640457
5758,3302323,22,s2/t8,99.96324777640457
5759,3302717,23,s2/t9,
5760,3302728,14,s1/t9,
5761,3302738,49,,
5762,3305635,48,,
5763,3305683,5,,
5764,3305751,4,,
5765,3309170,15,s2/t1,147.90505319395606
5766,3309418,6,s1/t1,147.90505319395606
5767,3309661,16,s2/t2,156.85758685362225
5768,3309840,7,s1/t2,156.85758685362225
5769,3310156,17,s2/t3,82.18116239735785
5770,3310250,8,s1/t3,82.18116239735785
5771,3310661,9,s1/t4,25.758739301314307
5772,3310692,18,s2/t4,25.758739301314307
5773,3311087,10,s1/t5,44.268031755672204
5774,3311139,19,s2/t5,44.268031755672204
5775,3311509,11,s1/t6,55.63675008496556
5776,3311572,20,s2/t6,55.63675008496556
5777,3311917,12,s1/t7,58.53638215762454
5778,3311988,21,s2/t7,58.53638215762454
5779,3312356,13,s1/t8,27.36820733294286
5780,3312385,22,s2/t8,27.36820733294286
5781,3312741,14,s1/t9,
5782,3312803,23,s2/t9,
5783,3312814,49,,
5784,3315702,48,,
5785,3315751,5,,
5786,3315888,4,,
5787,3319038,15,s2/t1,66.56598919068949
5788,3319147,6,s1/t1,66.56598919068949
5789,3319560,7,s1/t2,56.689896854230064
5790,3319626,16,s2/t2,56.689896854230064
5791,3319961,8,s1/t3,72.07016785814844
5792,3320043,17,s2/t3,72.07016785814844
5793,3320399,9,s1/t4,48.5288763073585
5794,3320457,18,s2/t4,48.5288763073585
5795,3320826,10,s1/t5,52.995090871108495
5796,3320889,19,s2/t5,52.995090871108495
5797,3321222,11,s1/t6,88.86100202117218
5798,3321319,20,s2/t6,88.86100202117218
5799,3321626,12,s1/t7,75.2374110575783
5800,3321714,21,s2/t7,75.2374110575783
5801,3322098,13,s1/t8,26.487303546558053
5802,3322131,22,s2/t8,26.487303546558053
5803,3322563,14,s1/t9,
5804,3322574,23,s2/t9,
5805,3322585,49,,
5806,3325482,48,,
5807,3325529,4,,
5808,3325649,5,,
5809,3328963,15,s2/t1,23.61800333030311
5810,3328991,6,s1/t1,23.61800333030311
5811,3329394,16,s2/t2,12.849186735091223
5812,3329407,7,s1/t2,12.849186735091223
5813,3329776,17,s2/t3,10.591232882085336
5814,3329787,8,s1/t3,10.591232882085336
5815,3330160,9,s1/t4,15.049455368103054
5816,3330177,18,s2/t4,15.049455368103054
5817,3330537,19,s2/t5,11.361886083238089
5818,3330550,10,s1/t5,11.361886083238089
5819,3330922,20,s2/t6,45.225146442816374
5820,3330968,11,s1/t6,45.225146442816374
5821,3331306,21,s2/t7,25.388517304843504
5822,3331333,12,s1/t7,25.388517304843504
5823,3331706,22,s2/t8,16.610923726651805
5824,3331725,13,s1/t8,16.610923726651805
5825,3332127,23,s2/t9,
5826,3332138,14,s1/t9,
5827,3332149,49,,
5828,3334525,48,,
5829,3334573,4,,
5830,3334642,5,,
5831,3337803,15,s2/t1,166.61863547380668
5832,3338117,6,s1/t1,166.61863547380668
5833,3338388,16,s2/t2,91.56887759694423
5834,3338543,7,s1/t2,91.56887759694423
5835,3338970,8,s1/t3,22.805979532943784
5836,3338998,17,s2/t3,22.805979532943784
5837,3339393,9,s1/t4,46.2636657178476
5838,3339442,18,s2/t4,46.2636657178476
5839,3339783,10,s1/t5,35.75351171125351
5840,3339825,19,s2/t5,35.75351171125351
5841,3340189,11,s1/t6,56.582815822210904
5842,3340251,20,s2/t6,56.582815822210904
5843,3340542,12,s1/t7,93.76744393667887
5844,3340645,21,s2/t7,93.76744393667887
5845,3340987,13,s1/t8,45.62114043690616
5846,3341038,22,s2/t8,45.62114043690616
5847,3341402,14,s1/t9,
5848,3341446,23,s2/t9,
5849,3341457,49,,
5850,3344097,48,,
5851,3344147,4,,
5852,3344232,5,,
5853,3347672,6,s1/t1,78.00523795633346
5854,3347772,15,s2/t1,78.00523795633346
5855,3348135,7,s1/t2,43.719768209430676
5856,3348178,16,s2/t2,43.719768209430676
5857,3348489,8,s1/t3,57.65240017679841
5858,3348553,17,s2/t3,57.65240017679841
5859,3348885,9,s1/t4,66.81540565177758
5860,3348957,18,s2/t4,66.81540565177758
5861,3349271,10,s1/t5,19.485723183896827
5862,3349292,19,s2/t5,19.485723183896827
5863,3349655,11,s1/t6,17.519227919925356
5864,3349674,20,s2/t6,17.519227919925356
5865,3350027,21,s2/t7,10.909345157286936
5866,3350039,12,s1/t7,10.909345157286936
5867,3350391,22,s2/t8,24.371612408641997
5868,3350416,13,s1/t8,24.371612408641997
5869,3350771,23,s2/t9,
5870,3350783,14,s1/t9,
5871,3350794,49,,
5872,3353177,48,,
5873,3353225,4,,
5874,3353310,5,,
5875,3357101,15,s2/t1,15.445064640602169
5876,3357118,6,s1/t1,15.445064640602169
5877,3357501,16,s2/t2,14.013526449927669
5878,3357517,7,s1/t2,14.013526449927669
5879,3357856,8,s1/t3,35.59659253330276
5880,3357894,17,s2/t3,35.59659253330276
5881,3358247,9,s1/t4,28.519752298446235
5882,3358278,18,s2/t4,28.519752298446235
5883,3358627,10,s1/t5,19.726747675342885
5884,3358673,19,s2/t5,19.726747675342885
5885,3359416,11,s1/t6,87.83688616248617
5886,3359500,20,s2/t6,87.83688616248617
5887,3359831,12,s1/t7,14.587999507033857
5888,3359846,21,s2/t7,14.587999507033857
5889,3360209,22,s2/t8,10.064424063583855
5890,3360220,13,s1/t8,10.064424063583855
5891,3360572,14,s1/t9,
5892,3360607,23,s2/t9,
5893,3360618,49,,
5894,3363057,48,,
5895,3363105,4,,
5896,3363225,5,,
5897,3366774,6,s1/t1,148.62882720843703
5898,3367070,15,s2/t1,148.62882720843703
5899,3367490,7,s1/t2,10.428422703857363
5900,3367502,16,s2/t2,10.428422703857363
5901,3367877,17,s2/t3,11.539033020353802
5902,3367888,8,s1/t3,11.539033020353802
5903,3368237,9,s1/t4,44.199454587520336
5904,3368286,18,s2/t4,44.199454587520336
5905,3368634,10,s1/t5,23.01867056130101
5906,3368663,19,s2/t5,23.01867056130101
5907,3369062,20,s2/t6,14.626616498415727
5908,3369079,11,s1/t6,14.626616498415727
5909,3369441,21,s2/t7,43.37580854091215
5910,3369503,12,s1/t7,43.37580854091215
5911,3369859,22,s2/t8,150.88776402497308
5912,3370020,13,s1/t8,150.88776402497308
5913,3370248,23,s2/t9,
5914,3370405,14,s1/t9,
5915,3370416,49,,
5916,3373313,48,,
5917,3373361,4,,
5918,3373498,5,,
5919,3376643,15,s2/t1,170.5098149647414
5920,3376909,6,s1/t1,170.5098149647414
5921,3377205,16,s2/t2,58.10198163791732
5922,3377285,7,s1/t2,58.10198163791732
5923,3377661,8,s1/t3,36.388471460643075
5924,3377702,17,s2/t3,36.388471460643075
5925,3378057,9,s1/t4,36.744075423591774
5926,3378104,18,s2/t4,36.744075423591774
5927,3378476,10,s1/t5,83.40179882803628
5928,3378566,19,s2/t5,83.40179882803628
5929,3378882,11,s1/t6,58.3380169410399
5930,3378953,20,s2/t6,58.3380169410399
5931,3379295,12,s1/t7,79.97529463836432
5932,3379392,21,s2/t7,79.97529463836432
5933,3379713,13,s1/t8,98.21895354404678
5934,3379827,22,s2/t8,98.21895354404678
5935,3380225,14,s1/t9,
5936,3380246,23,s2/t9,
5937,3380257,49,,
5938,3383160,48,,
5939,3383208,5,,
5940,3383293,4,,
5941,3386407,15,s2/t1,47.50278936250879
5942,3386866,6,s1/t1,47.50278936250879
5943,3386934,16,s2/t2,0.5666344205915266
5944,3387272,7,s1/t2,0.5666344205915266
5945,3387356,17,s2/t3,166.13202168866704
5946,3387609,8,s1/t3,166.13202168866704
5947,3387776,18,s2/t4,50.04132358161081
5948,3388159,9,s1/t4,50.04132358161081
5949,3388259,19,s2/t5,88.64127916615303
5950,3388605,10,s1/t5,88.64127916615303
5951,3388694,20,s2/t6,61.4804939565659
5952,3389064,11,s1/t6,61.4804939565659
5953,3389149,21,s2/t7,48.75164945024147
5954,3389511,12,s1/t7,48.75164945024147
5955,3389600,22,s2/t8,66.41167733502232
5956,3389931,13,s1/t8,66.41167733502232
5957,3390023,23,s2/t9,
5958,3390335,14,s1/t9,
5959,3390346,49,,
5960,3392989,48,,
5961,3393037,4,,
5962,3393122,5,,
5963,3396238,6,s1/t1,152.22598476405227
5964,3396508,15,s2/t1,152.22598476405227
5965,3396934,7,s1/t2,35.41782164753303
5966,3396976,16,s2/t2,35.41782164753303
5967,3397344,8,s1/t3,56.70029668490075
5968,3397407,17,s2/t3,56.70029668490075
5969,3397752,9,s1/t4,47.24464040248946
5970,3397805,18,s2/t4,47.24464040248946
5971,3398147,10,s1/t5,53.110988780159204
5972,3398207,19,s2/t5,53.110988780159204
5973,3398547,11,s1/t6,57.34110472279679
5974,3398611,20,s2/t6,57.34110472279679
5975,3398951,12,s1/t7,56.171355877776
5976,3399013,21,s2/t7,56.171355877776
5977,3399363,13,s1/t8,41.04480095363283
5978,3399408,22,s2/t8,41.04480095363283
5979,3399749,14,s1/t9,
5980,3399800,23,s2/t9,
5981,3399811,49,,
5982,3402699,48,,
5983,3402747,5,,
5984,3402883,4,,
5985,3406065,15,s2/t1,167.3169793326514
5986,3406273,6,s1/t1,167.3169793326514
5987,3406663,7,s1/t2,52.96803176902256
5988,3406721,16,s2/t2,52.96803176902256
5989,3407056,8,s1/t3,42.55243778353221
5990,3407101,17,s2/t3,42.55243778353221
5991,3407432,9,s1/t4,39.616933914963475
5992,3407474,18,s2/t4,39.616933914963475
5993,3407818,10,s1/t5,26.913148874689426
5994,3407845,19,s2/t5,26.913148874689426
5995,3408181,11,s1/t6,36.463726495221245
5996,3408221,20,s2/t6,36.463726495221245
5997,3408577,12,s1/t7,13.228241989842218
5998,3408591,21,s2/t7,13.228241989842218
5999,3408966,13,s1/t8,20.17764934204661
6000,3408987,22,s2/t8,20.17764934204661
6001,3409343,14,s1/t9,
6002,3409367,23,s2/t9,
6003,3409378,49,,
6004,3412016,48,,
6005,3412064,5,,
6006,3412200,4,,
6007,3415492,6,s1/t1,156.84363938695574
6008,3415666,15,s2/t1,156.84363938695574
6009,3416034,7,s1/t2,30.71536374238903
6010,3416066,16,s2/t2,30.71536374238903
6011,3416390,8,s1/t3,44.894045616885336
6012,3416439,17,s2/t3,44.894045616885336
6013,3416768,9,s1/t4,56.305511669085206
6014,3416826,18,s2/t4,56.305511669085206
6015,3417143,10,s1/t5,54.03537545774597
6016,3417200,19,s2/t5,54.03537545774597
6017,3417500,11,s1/t6,83.38706327824735
6018,3417580,20,s2/t6,83.38706327824735
6019,3417895,12,s1/t7,24.879957951407963
6020,3417923,21,s2/t7,24.879957951407963
6021,3418256,13,s1/t8,76.31856992431474
6022,3418325,22,s2/t8,76.31856992431474
6023,3418636,14,s1/t9,
6024,3418651,23,s2/t9,
6025,3418662,49,,
6026,3421043,48,,
6027,3421091,4,,
6028,3421211,5,,
6029,3424454,15,s2/t1,112.37887372220095
6030,3424720,6,s1/t1,112.37887372220095
6031,3424958,16,s2/t2,149.64707129590687
6032,3425108,7,s1/t2,149.64707129590687
6033,3425467,8,s1/t3,62.683914267157526
6034,3425538,17,s2/t3,62.683914267157526
6035,3425873,9,s1/t4,60.25025911057345
6036,3425936,18,s2/t4,60.25025911057345
6037,3426250,10,s1/t5,92.04269488097088
6038,3426603,11,s1/t6,68.26933326744404
6039,3426694,19,s2/t5,92.04269488097088
6040,3427018,12,s1/t7,94.18974632018272
6041,3427097,20,s2/t6,68.26933326744404
6042,3427374,13,s1/t8,63.85004326995363
6043,3427467,21,s2/t7,94.18974632018272
6044,3427786,14,s1/t9,
6045,3427859,22,s2/t8,63.85004326995363
6046,3428252,23,s2/t9,
6047,3428263,49,,
6048,3431163,48,,
6049,3431211,5,,
6050,3431279,4,,
6051,3434614,6,s1/t1,144.69473649535215
6052,3434793,15,s2/t1,144.69473649535215
6053,3435193,7,s1/t2,42.516427262362534
6054,3435237,16,s2/t2,42.516427262362534
6055,3435550,8,s1/t3,54.44857556445928
6056,3435611,17,s2/t3,54.44857556445928
6057,3435911,9,s1/t4,95.38377779290094
6058,3436018,18,s2/t4,95.38377779290094
6059,3436263,10,s1/t5,147.75591710000054
6060,3436419,19,s2/t5,147.75591710000054
6061,3436800,20,s2/t6,9.502581241358227
6062,3436811,11,s1/t6,9.502581241358227
6063,3437200,12,s1/t7,18.87191643615236
6064,3437222,21,s2/t7,18.87191643615236
6065,3437567,13,s1/t8,58.83234175223913
6066,3437634,22,s2/t8,58.83234175223913
6067,3437964,14,s1/t9,
6068,3438043,23,s2/t9,
6069,3438054,49,,
6070,3440446,48,,
6071,3440494,4,,
6072,3440630,5,,
6073,3443766,15,s2/t1,123.27030368681143
6074,3444028,6,s1/t1,123.27030368681143
6075,3444285,16,s2/t2,125.36993114827318
6076,3444426,7,s1/t2,125.36993114827318
6077,3444812,17,s2/t3,20.332013384853724
6078,3444834,8,s1/t3,20.332013384853724
6079,3445215,9,s1/t4,40.431402439025284
6080,3445257,18,s2/t4,40.431402439025284
6081,3445587,10,s1/t5,43.537712345125215
6082,3445635,19,s2/t5,43.537712345125215
6083,3445980,11,s1/t6,94.01593872824837
6084,3446080,20,s2/t6,94.01593872824837
6085,3446362,12,s1/t7,89.52793479151232
6086,3446469,21,s2/t7,89.52793479151232
6087,3446791,13,s1/t8,53.50627560763073
6088,3446854,22,s2/t8,53.50627560763073
6089,3447213,14,s1/t9,
6090,3447678,23,s2/t9,
6091,3447689,49,,
6092,3450070,45,,
6093,3454812,34,,
6094,3454896,3,,
6095,3455932,48,,
6096,3455971,4,,
6097,3456057,5,,
6098,3459155,15,s2/t1,122.72726362925707
6099,3459305,6,s1/t1,122.72726362925707
6100,3459594,16,s2/t2,110.48079846479278
6101,3459731,7,s1/t2,110.48079846479278
6102,3460042,17,s2/t3,64.87783484067945
6103,3460122,8,s1/t3,64.87783484067945
6104,3460478,9,s1/t4,9.283442614747514
6105,3460489,18,s2/t4,9.283442614747514
6106,3460872,10,s1/t5,49.439977318727024
6107,3460923,19,s2/t5,49.439977318727024
6108,3461250,11,s1/t6,40.88539874036872
6109,3461295,20,s2/t6,40.88539874036872
6110,3461633,12,s1/t7,57.4450565795255
6111,3461692,21,s2/t7,57.4450565795255
6112,3462004,13,s1/t8,52.58663596810607
6113,3462061,22,s2/t8,52.58663596810607
6114,3462378,14,s1/t9,
6115,3462450,23,s2/t9,
6116,3462461,49,,
6117,3465103,48,,
6118,3465152,4,,
6119,3465289,5,,
6120,3468431,6,s1/t1,154.9200379409773
6121,3468786,15,s2/t1,154.9200379409773
6122,3469223,16,s2/t2,33.56056331915542
6123,3469256,7,s1/t2,33.56056331915542
6124,3469616,8,s1/t3,28.901465517536174
6125,3469645,17,s2/t3,28.901465517536174
6126,3469974,9,s1/t4,55.37580031700834
6127,3470031,18,s2/t4,55.37580031700834
6128,3470346,10,s1/t5,49.751569157943656
6129,3470394,19,s2/t5,49.751569157943656
6130,3470696,11,s1/t6,74.40732683932447
6131,3470776,20,s2/t6,74.40732683932447
6132,3471080,12,s1/t7,53.664033434041215
6133,3471135,21,s2/t7,53.664033434041215
6134,3471447,13,s1/t8,61.483500279230874
6135,3471507,22,s2/t8,61.483500279230874
6136,3471797,14,s1/t9,
6137,3471870,23,s2/t9,
6138,3471881,49,,
6139,3474268,48,,
6140,3474316,5,,
6141,3474384,4,,
6142,3477544,6,s1/t1,143.49200684452362
6143,3477708,15,s2/t1,143.49200684452362
6144,3478071,7,s1/t2,49.94333257434414
6145,3478122,16,s2/t2,49.94333257434414
6146,3478419,8,s1/t3,64.12296608742915
6147,3478483,17,s2/t3,64.12296608742915
6148,3478757,9,s1/t4,84.63534749271756
6149,3478840,18,s2/t4,84.63534749271756
6150,3479176,10,s1/t5,12.657215679516069
6151,3479190,19,s2/t5,12.657215679516069
6152,3479569,20,s2/t6,10.980456635429787
6153,3479581,11,s1/t6,10.980456635429787
6154,3479935,12,s1/t7,11.652626842919462
6155,3479946,21,s2/t7,11.652626842919462
6156,3480303,22,s2/t8,26.26412411184998
6157,3480331,13,s1/t8,26.26412411184998
6158,3480670,14,s1/t9,
6159,3480682,23,s2/t9,
6160,3480692,49,,
6161,3483585,48,,
6162,3483633,4,,
6163,3483719,5,,
6164,3487191,15,s2/t1,124.96524852274672
6165,3487419,6,s1/t1,124.96524852274672
6166,3487602,16,s2/t2,150.60651014301448
6167,3487768,7,s1/t2,150.60651014301448
6168,3488058,17,s2/t3,113.73144894855524
6169,3488164,8,s1/t3,113.73144894855524
6170,3488499,9,s1/t4,44.04343091238866
6171,3488546,18,s2/t4,44.04343091238866
6172,3488883,10,s1/t5,33.956524416528026
6173,3488917,19,s2/t5,33.956524416528026
6174,3489240,11,s1/t6,62.01640097196689
6175,3489304,20,s2/t6,62.01640097196689
6176,3489613,12,s1/t7,95.11018109961122
6177,3489718,21,s2/t7,95.11018109961122
6178,3490009,13,s1/t8,106.6422467953193
6179,3490136,22,s2/t8,106.6422467953193
6180,3490438,14,s1/t9,
6181,3490587,23,s2/t9,
6182,3490597,49,,
6183,3493244,48,,
6184,3493292,4,,
6185,3493360,5,,
6186,3496623,6,s1/t1,55.47282166381064
6187,3496690,15,s2/t1,55.47282166381064
6188,3497072,7,s1/t2,49.317498701254046
6189,3497125,16,s2/t2,49.317498701254046
6190,3497445,8,s1/t3,58.21555351383438
6191,3497509,17,s2/t3,58.21555351383438
6192,3497834,9,s1/t4,70.55654326635775
6193,3497904,18,s2/t4,70.55654326635775
6194,3498228,10,s1/t5,35.677452289326936
6195,3498265,19,s2/t5,35.677452289326936
6196,3498599,11,s1/t6,37.432324817281426
6197,3498638,20,s2/t6,37.432324817281426
6198,3498976,12,s1/t7,32.26998007900778
6199,3499011,21,s2/t7,32.26998007900778
6200,3499348,13,s1/t8,52.67781060709083
6201,3499401,22,s2/t8,52.67781060709083
6202,3499710,14,s1/t9,
6203,3499762,23,s2/t9,
6204,3499773,49,,
6205,3502406,48,,
6206,3502473,4,,
6207,3502541,5,,
6208,3505686,15,s2/t1,10.172684458398722
6209,3505697,6,s1/t1,10.172684458398722
6210,3506107,7,s1/t2,12.845939929777842
6211,3506120,16,s2/t2,12.845939929777842
6212,3506458,8,s1/t3,47.680387637753775
6213,3506508,17,s2/t3,47.680387637753775
6214,3506831,9,s1/t4,46.644306055240314
6215,3506879,18,s2/t4,46.644306055240314
6216,3507199,10,s1/t5,70.19631350790162
6217,3507274,19,s2/t5,70.19631350790162
6218,3507583,11,s1/t6,79.38383306143281
6219,3507670,20,s2/t6,79.38383306143281
6220,3507978,12,s1/t7,89.92252421284942
6221,3508069,21,s2/t7,89.92252421284942
6222,3508344,13,s1/t8,99.54583616093755
6223,3508458,22,s2/t8,99.54583616093755
6224,3508757,14,s1/t9,
6225,3508827,23,s2/t9,
