,0,1,2
3331,2818181,29,
3332,2818265,3,
3333,2819301,48,
3334,2819340,5,
3335,2819460,4,
3336,2822850,6,101.46799451855627
3337,2823017,15,101.46799451855627
3338,2823443,7,55.75024425917235
3339,2823520,16,55.75024425917235
3340,2823939,8,50.20654193615903
3341,2824011,17,50.20654193615903
3342,2824454,9,20.713154484811298
3343,2824483,18,20.713154484811298
3344,2824957,10,26.88607098410273
3345,2824996,19,26.88607098410273
3346,2825460,20,9.701159327411489
3347,2825472,11,9.701159327411489
3348,2825937,12,21.22429178503296
3349,2825965,21,21.22429178503296
3350,2826408,13,31.544398891922526
3351,2826451,22,31.544398891922526
3352,2826891,14,
3353,2826951,23,
3354,2826962,49,
3355,2829343,48,
3356,2829391,5,
3357,2829528,4,
3358,2832715,15,76.99102653399127
3359,2832832,6,76.99102653399127
3360,2833239,7,17.40684380417943
3361,2833263,16,17.40684380417943
3362,2833688,8,40.923374251369836
3363,2833741,17,40.923374251369836
3364,2834154,9,40.68748460934111
3365,2834201,18,40.68748460934111
3366,2834618,19,8.674316964530874
3367,2834629,10,8.674316964530874
3368,2835072,20,12.29993158662029
3369,2835089,11,12.29993158662029
3370,2835541,12,7.99161699357461
3371,2835552,21,7.99161699357461
3372,2835997,13,44.00557826591276
3373,2836052,22,44.00557826591276
3374,2836419,14,
3375,2836495,23,
3376,2836505,49,
3377,2839138,48,
3378,2839186,4,
3379,2839323,5,
3380,2842837,6,169.93894618499695
3381,2843288,15,169.93894618499695
3382,2843794,7,18.607207472086657
3383,2843820,16,18.607207472086657
3384,2844297,8,11.202462783368077
3385,2844313,17,11.202462783368077
3386,2844785,9,13.649769334480482
3387,2844805,18,13.649769334480482
3388,2845277,19,24.20817391745078
3389,2845306,10,24.20817391745078
3390,2845739,11,14.067053228279235
3391,2845757,20,14.067053228279235
3392,2846195,12,56.19752800261578
3393,2846263,21,56.19752800261578
3394,2846633,13,78.28539002459273
3395,2846748,22,78.28539002459273
3396,2847165,14,
3397,2847199,23,
3398,2847210,49,
3399,2849855,48,
3400,2849903,5,
3401,2849971,4,
3402,2853119,15,12.274929200291382
3403,2853137,6,12.274929200291382
3404,2853584,7,39.12792411857768
3405,2853633,16,39.12792411857768
3406,2854052,8,24.7179318542982
3407,2854085,17,24.7179318542982
3408,2854509,9,40.82973593183678
3409,2854563,18,40.82973593183678
3410,2855011,10,23.848976210202352
3411,2855041,19,23.848976210202352
3412,2855460,11,19.539710993194774
3413,2855486,20,19.539710993194774
3414,2855917,12,37.50895663028592
3415,2855965,21,37.50895663028592
3416,2856354,13,44.94157230783165
3417,2856416,22,44.94157230783165
3418,2856813,14,
3419,2856917,23,
3420,2856928,49,
3421,2859308,48,
3422,2859356,4,
3423,2859425,5,
3424,2862680,6,149.0653099659826
3425,2863019,15,149.0653099659826
3426,2863497,7,33.44136550137026
3427,2863545,16,33.44136550137026
3428,2864013,8,24.84558571608241
3429,2864048,17,24.84558571608241
3430,2864520,9,16.453810867160513
3431,2864542,18,16.453810867160513
3432,2865005,10,9.471753274671102
3433,2865017,19,9.471753274671102
3434,2865465,11,37.80429461704506
3435,2865515,20,37.80429461704506
3436,2865939,12,36.365151964306165
3437,2865987,21,36.365151964306165
3438,2866408,13,48.872437633845834
3439,2866471,22,48.872437633845834
3440,2866871,14,
3441,2866911,23,
3442,2866922,49,
3443,2869308,48,
3444,2869356,4,
3445,2869493,5,
3446,2872629,6,156.5957031381853
3447,2872895,15,156.5957031381853
3448,2873349,7,11.41714708502792
3449,2873365,16,11.41714708502792
3450,2873847,8,8.283200030660566
3451,2873858,17,8.283200030660566
3452,2874329,18,26.19949404238733
3453,2874364,9,26.19949404238733
3454,2874808,19,16.11468650126747
3455,2874829,10,16.11468650126747
3456,2875265,20,20.712904986081753
3457,2875293,11,20.712904986081753
3458,2875740,21,8.601214282904323
3459,2875751,12,8.601214282904323
3460,2876206,22,9.276412512245628
3461,2876218,13,9.276412512245628
3462,2876666,23,
3463,2876677,14,
3464,2876688,49,
3465,2879581,48,
3466,2879629,5,
3467,2879714,4,
3468,2883357,6,166.02764922623425
3469,2883739,15,166.02764922623425
3470,2884186,7,18.6191484752228
3471,2884211,16,18.6191484752228
3472,2884679,8,7.98689016117919
3473,2884690,17,7.98689016117919
3474,2885163,18,13.030282509259962
3475,2885179,9,13.030282509259962
3476,2885630,10,8.845089528531474
3477,2885641,19,8.845089528531474
3478,2886081,11,17.37652065218134
3479,2886105,20,17.37652065218134
3480,2886570,21,8.974596017399051
3481,2886581,12,8.974596017399051
3482,2887027,13,13.083738751797426
3483,2887045,22,13.083738751797426
3484,2887473,23,
3485,2887514,14,
3486,2887525,49,
3487,2889904,48,
3488,2889953,5,
3489,2890072,4,
3490,2893405,15,167.39200561982094
3491,2893687,6,167.39200561982094
3492,2893933,16,88.75492583386941
3493,2894062,7,88.75492583386941
3494,2894422,8,25.512480930835295
3495,2894456,17,25.512480930835295
3496,2894899,9,20.510503687650726
3497,2894928,18,20.510503687650726
3498,2895385,10,36.12031738258287
3499,2895430,19,36.12031738258287
3500,2895866,11,12.296826367188118
3501,2895882,20,12.296826367188118
3502,2896336,12,14.122944128618002
3503,2896354,21,14.122944128618002
3504,2896782,13,31.222513401989346
3505,2896821,22,31.222513401989346
3506,2897243,14,
3507,2897274,23,
3508,2897285,49,
3509,2899666,48,
3510,2899714,5,
3511,2899833,4,
3512,2903166,6,167.8336545266774
3513,2903590,15,167.8336545266774
3514,2904075,7,28.474173110896913
3515,2904114,16,28.474173110896913
3516,2904567,8,28.408354770434272
3517,2904608,17,28.408354770434272
3518,2905075,9,34.40739980742822
3519,2905119,18,34.40739980742822
3520,2905539,10,45.539541637582516
3521,2905603,19,45.539541637582516
3522,2906044,11,27.23139117429838
3523,2906079,20,27.23139117429838
3524,2906506,12,46.98974270325647
3525,2906571,21,46.98974270325647
3526,2907009,13,12.616409339318352
3527,2907026,22,12.616409339318352
3528,2907499,14,
3529,2907563,23,
3530,2907573,49,
3531,2910212,48,
3532,2910260,4,
3533,2910345,5,
3534,2913666,6,9.603028632676455
3535,2914140,15,9.603028632676455
3536,2914582,7,31.68300983698265
3537,2914627,16,31.68300983698265
3538,2915083,8,35.4242261437376
3539,2915129,17,35.4242261437376
3540,2915602,18,7.920754056768686
3541,2915613,9,7.920754056768686
3542,2916103,19,8.409405139626557
3543,2916114,10,8.409405139626557
3544,2916568,20,9.047928777592574
3545,2916578,11,9.047928777592574
3546,2917000,21,29.536702744112034
3547,2917041,12,29.536702744112034
3548,2917486,13,8.90492115685393
3549,2917497,22,8.90492115685393
3550,2917941,23,
3551,2917975,14,
3552,2917986,49,
3553,2920363,48,
3554,2920412,5,
3555,2920497,4,
3556,2923610,15,52.85839282805415
3557,2923913,6,52.85839282805415
3558,2924183,16,71.9730046359828
3559,2924269,7,71.9730046359828
3560,2924697,8,25.318254164025234
3561,2924731,17,25.318254164025234
3562,2925185,9,38.02328261003811
3563,2925236,18,38.02328261003811
3564,2925671,10,35.02790985630247
3565,2925719,19,35.02790985630247
3566,2926158,11,28.620178289098078
3567,2926196,20,28.620178289098078
3568,2926641,12,13.50014722232683
3569,2926659,21,13.50014722232683
3570,2927111,13,25.14210190843923
3571,2927144,22,25.14210190843923
3572,2927580,14,
3573,2927614,23,
3574,2927624,49,
3575,2930005,48,
3576,2930054,5,
3577,2930190,4,
3578,2933393,6,44.36704575645183
3579,2933842,15,44.36704575645183
3580,2934325,7,20.611597377259017
3581,2934355,16,20.611597377259017
3582,2934794,8,59.825079167186146
3583,2934875,17,59.825079167186146
3584,2935333,9,23.575751093327995
3585,2935365,18,23.575751093327995
3586,2935808,10,34.23077005272083
3587,2935851,19,34.23077005272083
3588,2936281,11,21.13535322112196
3589,2936308,20,21.13535322112196
3590,2936766,21,15.599219952988904
3591,2936788,12,15.599219952988904
3592,2937260,22,3.372941545591999
3593,2937281,13,3.372941545591999
3594,2938196,14,
3595,2939502,23,
3596,2939513,49,
3597,2942412,48,
3598,2942460,5,
3599,2942546,4,
3600,2946158,6,163.88028445530287
3601,2946540,15,163.88028445530287
3602,2946997,7,51.7572038505962
3603,2947076,16,51.7572038505962
3604,2947546,8,21.943466154753366
3605,2947576,17,21.943466154753366
3606,2948046,9,8.047648569657241
3607,2948057,18,8.047648569657241
3608,2948542,10,29.068550816521224
3609,2948582,19,29.068550816521224
3610,2949037,11,8.066410156731877
3611,2949049,20,8.066410156731877
3612,2949534,12,19.295342212826085
3613,2949560,21,19.295342212826085
3614,2950024,13,14.510950612591046
3615,2950043,22,14.510950612591046
3616,2950491,14,
3617,2950502,23,
3618,2950513,49,
3619,2953402,48,
3620,2953450,4,
3621,2953535,5,
3622,2956884,6,48.33689196290203
3623,2957322,15,48.33689196290203
3624,2957808,7,14.654912137743452
3625,2957828,16,14.654912137743452
3626,2958314,8,14.871885209303684
3627,2958334,17,14.871885209303684
3628,2958823,9,7.629504362385688
3629,2958834,18,7.629504362385688
3630,2959317,10,27.33903330498103
3631,2959357,19,27.33903330498103
3632,2959814,11,51.10678565532177
3633,2959886,20,51.10678565532177
3634,2960316,12,56.97827950433748
3635,2960392,21,56.97827950433748
3636,2960788,13,60.25637981836101
3637,2960869,22,60.25637981836101
3638,2961255,14,
3639,2961352,23,
3640,2961363,49,
3641,2963742,48,
3642,2963793,4,
3643,2963893,5,
3644,2967050,6,164.37942831423442
3645,2967602,15,164.37942831423442
3646,2968065,7,42.16651900737065
3647,2968126,16,42.16651900737065
3648,2968580,8,32.32479977286465
3649,2968626,17,32.32479977286465
3650,2969095,9,22.415773043475582
3651,2969125,18,22.415773043475582
3652,2969571,10,39.67640488809002
3653,2969627,19,39.67640488809002
3654,2970073,11,38.434277184729524
3655,2970128,20,38.434277184729524
3656,2970591,12,34.47317097564573
3657,2970637,21,34.47317097564573
3658,2971074,13,58.621880264274125
3659,2971154,22,58.621880264274125
3660,2971565,14,
3661,2971656,23,
3662,2971667,49,
3663,2974306,48,
3664,2974354,4,
3665,2974439,5,
3666,2977722,15,92.64417305040206
3667,2977838,6,92.64417305040206
3668,2978172,16,79.84026223802582
3669,2978298,7,79.84026223802582
3670,2978729,8,7.681640567342896
3671,2978740,17,7.681640567342896
3672,2979188,9,51.422265288028655
3673,2979261,18,51.422265288028655
3674,2979687,10,61.54607600226872
3675,2979771,19,61.54607600226872
3676,2980160,11,74.55131846749121
3677,2980261,20,74.55131846749121
3678,2980638,12,83.22509058260967
3679,2980752,21,83.22509058260967
3680,2981209,13,29.357220452579412
3681,2981248,22,29.357220452579412
3682,2981696,14,
3683,2981725,23,
3684,2981736,49,
3685,2984374,48,
3686,2984422,4,
3687,2984558,5,
3688,2987687,6,63.26762872022181
3689,2987775,15,63.26762872022181
3690,2988189,7,55.051312693853845
3691,2988269,16,55.051312693853845
3692,2988705,8,57.648581575778564
3693,2988783,17,57.648581575778564
3694,2989191,9,63.34608358178937
3695,2989284,18,63.34608358178937
3696,2989716,10,46.49361975649967
3697,2989778,19,46.49361975649967
3698,2990201,11,68.5104773432176
3699,2990302,20,68.5104773432176
3700,2990733,12,40.30281846502291
3701,2990790,21,40.30281846502291
3702,2991237,13,50.82078626461865
3703,2991306,22,50.82078626461865
3704,2991725,14,
3705,2991966,23,
3706,2991977,49,
3707,2994356,48,
3708,2994405,4,
3709,2994524,5,
3710,2997870,15,55.82449540139008
3711,2997961,6,55.82449540139008
3712,2998394,7,43.56110761206884
3713,2998457,16,43.56110761206884
3714,2998883,8,63.19501000093723
3715,2998976,17,63.19501000093723
3716,2999392,9,81.57166968035835
3717,2999508,18,81.57166968035835
3718,2999903,10,80.44637726857
3719,3000018,19,80.44637726857
3720,3000477,11,37.80379729189701
3721,3000532,20,37.80379729189701
3722,3001016,12,26.652845674335538
3723,3001058,21,26.652845674335538
3724,3001525,13,69.04798829737739
3725,3001625,22,69.04798829737739
3726,3002122,14,
3727,3002149,23,
3728,3002160,49,
3729,3005056,48,
3730,3005104,5,
3731,3005223,4,
3732,3008523,6,129.99830232914167
3733,3008777,15,129.99830232914167
3734,3009226,7,23.043141940593728
3735,3009256,16,23.043141940593728
3736,3009696,8,28.40503425765283
3737,3009735,17,28.40503425765283
3738,3010194,9,16.159619990781863
3739,3010216,18,16.159619990781863
3740,3010679,10,18.11211955364277
3741,3010704,19,18.11211955364277
3742,3011169,20,8.08349129183975
3743,3011180,11,8.08349129183975
3744,3011672,12,13.006944674566057
3745,3011689,21,13.006944674566057
3746,3012136,13,38.34098000730842
3747,3012189,22,38.34098000730842
3748,3012626,14,
3749,3012686,23,
3750,3012696,49,
3751,3015329,48,
3752,3015377,5,
3753,3015496,4,
3754,3019281,6,12.014353022944164
3755,3019297,15,12.014353022944164
3756,3019781,16,8.275354590055088
3757,3019792,7,8.275354590055088
3758,3020251,8,11.613202732440556
3759,3020266,17,11.613202732440556
3760,3020713,9,35.678366977605265
3761,3020759,18,35.678366977605265
3762,3021207,10,8.79752619900259
3763,3021217,19,8.79752619900259
3764,3021662,20,17.68736329581796
3765,3021688,11,17.68736329581796
3766,3022148,12,30.855640676037552
3767,3022186,21,30.855640676037552
3768,3022623,13,8.34249358545435
3769,3022634,22,8.34249358545435
3770,3023069,14,
3771,3023115,23,
3772,3023126,49,
3773,3025516,48,
3774,3025564,5,
3775,3025684,4,
3776,3028873,15,39.47364270040805
3777,3029229,6,39.47364270040805
3778,3029453,16,151.67027822404225
3779,3029628,7,151.67027822404225
3780,3029943,17,86.42846515633457
3781,3030044,8,86.42846515633457
3782,3030462,9,8.433921394740622
3783,3030473,18,8.433921394740622
3784,3030924,10,49.82228556284389
3785,3030988,19,49.82228556284389
3786,3031383,11,66.3130289592919
3787,3031472,20,66.3130289592919
3788,3031867,12,55.33625731718618
3789,3031943,21,55.33625731718618
3790,3032360,13,66.2167253181168
3791,3032451,22,66.2167253181168
3792,3032855,14,
3793,3032930,23,
3794,3032940,49,
3795,3035584,48,
3796,3035632,4,
3797,3035751,5,
3798,3039121,6,121.65663663055594
3799,3039284,15,121.65663663055594
3800,3039744,7,16.08734314119249
3801,3039767,16,16.08734314119249
3802,3040235,8,27.809888787880425
3803,3040269,17,27.809888787880425
3804,3040718,18,30.444836258336693
3805,3040760,9,30.444836258336693
3806,3041211,19,25.30726333865016
3807,3041245,10,25.30726333865016
3808,3041690,20,8.664671063236739
3809,3041701,11,8.664671063236739
3810,3042136,12,9.891959522436622
3811,3042149,21,9.891959522436622
3812,3042600,13,26.253873324540677
3813,3042633,22,26.253873324540677
3814,3043068,14,
3815,3043083,23,
3816,3043094,49,
3817,3045480,48,
3818,3045529,5,
3819,3045614,4,
3820,3048785,15,86.73446079508142
3821,3049038,6,86.73446079508142
3822,3049332,16,34.231103977442785
3823,3049372,7,34.231103977442785
3824,3049789,8,44.045664228134854
3825,3049847,17,44.045664228134854
3826,3050261,9,65.19647393732208
3827,3050346,18,65.19647393732208
3828,3050730,10,61.40851597871716
3829,3050809,19,61.40851597871716
3830,3051193,11,64.38433662170324
3831,3051289,20,64.38433662170324
3832,3051727,12,23.231036796625716
3833,3051758,21,23.231036796625716
3834,3052208,13,33.78430111311616
3835,3052252,22,33.78430111311616
3836,3052678,14,
3837,3052763,23,
3838,3052774,49,
3839,3055156,48,
3840,3055204,5,
3841,3055290,4,
3842,3058458,6,7.701752647820001
3843,3058469,15,7.701752647820001
3844,3058928,7,32.48123539380666
3845,3058974,16,32.48123539380666
3846,3059392,8,73.95572122137487
3847,3059484,17,73.95572122137487
3848,3059877,9,44.122906000490616
3849,3059934,18,44.122906000490616
3850,3060329,10,51.67485726264465
3851,3060396,19,51.67485726264465
3852,3060790,11,57.9009379628106
3853,3060869,20,57.9009379628106
3854,3061284,12,54.06673324124124
3855,3061359,21,54.06673324124124
3856,3061757,13,75.36385464414501
3857,3061856,22,75.36385464414501
3858,3062274,14,
3859,3062331,23,
3860,3062342,49,
3861,3065242,48,
3862,3065290,5,
3863,3065427,4,
3864,3068525,6,35.58738434475066
3865,3068567,15,35.58738434475066
3866,3068954,7,65.0290880138846
3867,3069038,16,65.0290880138846
3868,3069418,8,63.18968394315303
3869,3069503,17,63.18968394315303
3870,3069903,9,46.923808421261526
3871,3069965,18,46.923808421261526
3872,3070375,10,47.833105435187974
3873,3070442,19,47.833105435187974
3874,3070876,11,23.23150281391696
3875,3070911,20,23.23150281391696
3876,3071380,21,28.409917991126747
3877,3071415,12,28.409917991126747
3878,3071859,13,14.480662060346816
3879,3071879,22,14.480662060346816
3880,3072353,14,
3881,3072404,23,
3882,3072414,49,
3883,3074796,41,
3884,3079592,30,
3885,3079676,3,
3886,3080712,48,
3887,3080751,5,
3888,3080819,4,
3889,3084143,6,55.737272130135295
3890,3084215,15,55.737272130135295
3891,3084614,7,55.1795027590679
3892,3084681,16,55.1795027590679
3893,3085094,8,19.078160011116722
3894,3085118,17,19.078160011116722
3895,3085555,9,9.848084533666594
3896,3085568,18,9.848084533666594
3897,3086024,19,8.821056002852714
3898,3086035,10,8.821056002852714
3899,3086468,20,16.098136514046274
3900,3086489,11,16.098136514046274
3901,3086926,21,9.993262493778502
3902,3086938,12,9.993262493778502
3903,3087380,22,8.517559520249705
3904,3087391,13,8.517559520249705
3905,3087850,23,
3906,3087861,14,
3907,3087871,49,
3908,3090515,48,
3909,3090563,4,
3910,3090682,5,
3911,3094006,15,166.23652105271128
3912,3094184,6,166.23652105271128
3913,3094443,16,126.25164316871658
3914,3094571,7,126.25164316871658
3915,3094918,17,16.441922159911314
3916,3094938,8,16.441922159911314
3917,3095374,9,22.041064825558607
3918,3095403,18,22.041064825558607
3919,3095843,10,17.710535833095662
3920,3095865,19,17.710535833095662
3921,3096285,11,27.115514013989895
3922,3096320,20,27.115514013989895
3923,3096751,12,15.264379907420391
3924,3096771,21,15.264379907420391
3925,3097217,13,19.26929470447473
3926,3097241,22,19.26929470447473
3927,3097662,14,
3928,3097707,23,
3929,3097717,49,
3930,3100361,48,
3931,3100409,5,
3932,3100477,4,
3933,3103696,15,15.41840643163016
3934,3103714,6,15.41840643163016
3935,3104109,16,33.89236030596271
3936,3104154,7,33.89236030596271
3937,3104586,17,21.95384801505213
3938,3104615,8,21.95384801505213
3939,3105060,18,13.029842154957237
3940,3105076,9,13.029842154957237
3941,3105511,19,21.07274366128297
3942,3105537,10,21.07274366128297
3943,3105954,11,9.532617264774444
3944,3105965,20,9.532617264774444
3945,3106382,21,9.034837037820012
3946,3106393,12,9.034837037820012
3947,3106836,13,9.553213168264165
3948,3106846,22,9.553213168264165
3949,3107252,23,
3950,3107273,14,
3951,3107283,49,
3952,3109661,48,
3953,3109709,4,
3954,3109795,5,
3955,3113055,15,82.93159758097829
3956,3113326,6,82.93159758097829
3957,3113509,16,150.00113388683877
3958,3113680,7,150.00113388683877
3959,3113950,17,15.499984538046647
3960,3113970,8,15.499984538046647
3961,3114436,9,8.9270466058328
3962,3114447,18,8.9270466058328
3963,3114883,10,24.029882843545863
3964,3114914,19,24.029882843545863
3965,3115353,11,31.50907989131497
3966,3115392,20,31.50907989131497
3967,3115802,12,48.92839980778538
3968,3115869,21,48.92839980778538
3969,3116282,22,8.736459450614376
3970,3116293,13,8.736459450614376
3971,3116740,14,
3972,3116755,23,
3973,3116765,49,
3974,3119148,48,
3975,3119197,4,
3976,3119317,5,
3977,3123174,6,84.16407016460153
3978,3123705,15,84.16407016460153
3979,3124135,16,15.603752245359601
3980,3124155,7,15.603752245359601
3981,3124612,17,27.36608223753848
3982,3124649,8,27.36608223753848
3983,3125097,18,8.4141128755426
3984,3125107,9,8.4141128755426
3985,3125559,19,8.364144062820941
3986,3125570,10,8.364144062820941
3987,3126023,11,8.225363255989492
3988,3126034,20,8.225363255989492
3989,3126504,12,8.810158724674977
3990,3126515,21,8.810158724674977
3991,3126956,13,8.80227724885657
3992,3126967,22,8.80227724885657
3993,3127406,14,
3994,3127417,23,
3995,3127427,49,
3996,3130326,48,
3997,3130374,5,
3998,3130511,4,
3999,3133662,6,111.23178962737191
4000,3133851,15,111.23178962737191
4001,3134272,7,12.315601919938587
4002,3134289,16,12.315601919938587
4003,3134756,8,8.150958951576143
4004,3134767,17,8.150958951576143
4005,3135235,18,8.164130396314164
4006,3135246,9,8.164130396314164
4007,3135713,19,17.98552910610809
4008,3135736,10,17.98552910610809
4009,3136180,20,9.271290491401743
4010,3136192,11,9.271290491401743
4011,3136630,21,8.71597926490304
4012,3136642,12,8.71597926490304
4013,3137102,22,16.86773454787908
4014,3137123,13,16.86773454787908
4015,3137560,23,
4016,3137578,14,
4017,3137588,49,
4018,3139968,48,
4019,3140016,5,
4020,3140084,4,
4021,3144053,6,146.45363521337143
4022,3144235,15,146.45363521337143
4023,3144683,16,18.305955103923424
4024,3144707,7,18.305955103923424
4025,3145158,8,8.263416466255165
4026,3145169,17,8.263416466255165
4027,3145641,9,8.650860260175534
4028,3145652,18,8.650860260175534
4029,3146113,19,8.504971596536791
4030,3146124,10,8.504971596536791
4031,3146575,20,8.294751743002706
4032,3146586,11,8.294751743002706
4033,3147037,12,8.306438413947546
4034,3147048,21,8.306438413947546
4035,3147509,13,8.398659616876927
4036,3147520,22,8.398659616876927
4037,3147978,14,
4038,3147993,23,
4039,3148004,49,
4040,3150906,48,
4041,3150954,5,
4042,3151091,4,
4043,3154342,15,80.12778124645259
4044,3154434,6,80.12778124645259
4045,3154830,16,13.411342766879756
4046,3154847,7,13.411342766879756
4047,3155294,8,14.193265510477886
4048,3155312,17,14.193265510477886
4049,3155747,9,8.594115010429675
4050,3155758,18,8.594115010429675
4051,3156200,10,19.999516444563994
4052,3156225,19,19.999516444563994
4053,3156664,11,9.090219988464298
4054,3156675,20,9.090219988464298
4055,3157109,12,8.638280375565017
4056,3157119,21,8.638280375565017
4057,3157562,13,8.658107358346626
4058,3157572,22,8.658107358346626
4059,3158012,14,
4060,3158049,23,
4061,3158059,49,
4062,3160445,48,
4063,3160493,4,
4064,3160579,5,
4065,3163878,15,46.03700184977083
4066,3163936,6,46.03700184977083
4067,3164334,16,8.360590798483713
4068,3164345,7,8.360590798483713
4069,3164800,17,9.239371081259321
4070,3164811,8,9.239371081259321
4071,3165239,18,25.914645557803226
4072,3165272,9,25.914645557803226
4073,3165696,19,8.901016891465275
4074,3165707,10,8.901016891465275
4075,3166146,20,8.645911262012987
4076,3166594,11,8.645911262012987
4077,3166605,21,25.4396959256772
4078,3167024,12,25.4396959256772
4079,3167056,22,34.56141732679322
4080,3167451,13,34.56141732679322
4081,3167493,23,
4082,3167916,14,
4083,3167927,49,
4084,3170565,48,
4085,3170613,5,
4086,3170731,4,
4087,3174306,15,159.10088730032317
4088,3174479,6,159.10088730032317
4089,3174756,16,107.11488995141607
4090,3174871,7,107.11488995141607
4091,3175241,17,12.326409718056397
4092,3175257,8,12.326409718056397
4093,3175715,18,8.50122718268841
4094,3175726,9,8.50122718268841
4095,3176190,10,8.881658217991145
4096,3176201,19,8.881658217991145
4097,3176646,11,11.190751397276927
4098,3176661,20,11.190751397276927
4099,3177096,21,17.647643572916138
4100,3177118,12,17.647643572916138
4101,3177563,13,8.61368595111179
4102,3177574,22,8.61368595111179
4103,3178007,23,
4104,3178025,14,
4105,3178036,49,
4106,3180939,48,
4107,3180987,4,
4108,3181073,5,
4109,3184485,6,49.50116847677458
4110,3185008,15,49.50116847677458
4111,3185452,7,12.146452499743361
4112,3185468,16,12.146452499743361
4113,3185953,17,12.39425299515014
4114,3185970,8,12.39425299515014
4115,3186436,18,24.90012749681324
4116,3186468,9,24.90012749681324
4117,3186907,19,24.98979897472242
4118,3186939,10,24.98979897472242
4119,3187374,20,33.034785934724624
4120,3187416,11,33.034785934724624
4121,3187840,21,23.34079874416659
4122,3187870,12,23.34079874416659
4123,3188315,22,21.79380228916554
4124,3188344,13,21.79380228916554
4125,3188790,14,
4126,3188801,23,
4127,3188811,49,
4128,3191195,48,
4129,3191243,4,
4130,3191363,5,
4131,3194928,6,7.5045421976857085
4132,3194939,15,7.5045421976857085
4133,3195430,16,14.801014139048078
4134,3195447,7,14.801014139048078
4135,3195880,8,20.136250912512168
4136,3195906,17,20.136250912512168
4137,3196343,9,12.797579705366388
4138,3196360,18,12.797579705366388
4139,3196828,10,8.569001808781394
4140,3196840,19,8.569001808781394
4141,3197305,20,8.338200636658001
4142,3197316,11,8.338200636658001
4143,3197780,12,9.022463829011656
4144,3197792,21,9.022463829011656
4145,3198228,13,16.912987178269276
4146,3198250,22,16.912987178269276
4147,3198699,23,
4148,3198711,14,
4149,3198722,49,
4150,3201622,48,
4151,3201670,5,
4152,3201738,4,
4153,3204867,15,167.339208485525
4154,3205096,6,167.339208485525
4155,3205361,16,96.68169213535558
4156,3205482,7,96.68169213535558
4157,3205814,17,13.659540577033397
4158,3205834,8,13.659540577033397
4159,3206305,9,16.67530838950526
4160,3206327,18,16.67530838950526
4161,3206746,10,59.85019376920194
4162,3206816,19,59.85019376920194
4163,3207223,11,8.848869552053259
4164,3207235,20,8.848869552053259
4165,3207693,21,11.879420812351839
4166,3207707,12,11.879420812351839
4167,3208141,22,14.342777560122244
4168,3208159,13,14.342777560122244
4169,3208590,23,
4170,3208627,14,
4171,3208637,49,
4172,3211024,48,
4173,3211072,4,
4174,3211209,5,
4175,3214604,15,74.99897347350198
4176,3214691,6,74.99897347350198
4177,3215098,16,8.181308771790157
4178,3215109,7,8.181308771790157
4179,3215576,17,8.296629502696845
4180,3215587,8,8.296629502696845
4181,3216046,18,9.03112485990789
4182,3216057,9,9.03112485990789
4183,3216504,10,8.673909965837282
4184,3216515,19,8.673909965837282
4185,3216953,20,8.989567068618243
4186,3216965,11,8.989567068618243
4187,3217410,21,13.91780338413696
4188,3217429,12,13.91780338413696
4189,3217899,22,9.143275933324134
4190,3217910,13,9.143275933324134
4191,3218353,14,
4192,3218369,23,
4193,3218380,49,
4194,3221024,48,
4195,3221072,5,
4196,3221209,4,
4197,3224808,6,36.27137933781643
4198,3225327,15,36.27137933781643
4199,3225764,7,27.235188053939396
4200,3225799,16,27.235188053939396
4201,3226260,17,15.44082805715152
4202,3226281,8,15.44082805715152
4203,3226748,18,17.322737068115316
4204,3226770,9,17.322737068115316
4205,3227212,19,38.099640265228714
4206,3227261,10,38.099640265228714
4207,3227672,20,55.543212025228314
4208,3227745,11,55.543212025228314
4209,3228139,12,8.116819454411313
4210,3228150,21,8.116819454411313
4211,3228608,13,18.203962104164276
4212,3228632,22,18.203962104164276
4213,3229070,14,
4214,3229098,23,
4215,3229109,49,
4216,3231740,48,
4217,3231789,4,
4218,3231925,5,
4219,3235328,6,10.989761778580146
4220,3235343,15,10.989761778580146
4221,3235814,7,11.177965643419782
4222,3235829,16,11.177965643419782
4223,3236290,17,8.47660930742964
4224,3236301,8,8.47660930742964
4225,3236766,18,11.656518059047926
4226,3236781,9,11.656518059047926
4227,3237245,10,8.51587371576079
4228,3237256,19,8.51587371576079
4229,3237713,11,8.379597444008937
4230,3237724,20,8.379597444008937
4231,3238196,12,13.786714846604326
4232,3238215,21,13.786714846604326
4233,3238679,22,8.081622539021282
4234,3238690,13,8.081622539021282
4235,3239176,23,
4236,3239188,14,
4237,3239198,49,
4238,3242099,48,
4239,3242147,4,
4240,3242215,5,
4241,3245762,6,129.79562637400306
4242,3246091,15,129.79562637400306
4243,3246579,7,18.39534953036491
4244,3246605,16,18.39534953036491
4245,3247093,8,8.177256235603465
4246,3247104,17,8.177256235603465
4247,3247579,9,14.696489101898692
4248,3247598,18,14.696489101898692
4249,3248053,10,8.576152987035158
4250,3248064,19,8.576152987035158
4251,3248519,20,14.82067738556438
4252,3248540,11,14.82067738556438
4253,3249019,21,8.045230352411778
4254,3249029,12,8.045230352411778
4255,3249504,22,12.72216780676942
4256,3249522,13,12.72216780676942
4257,3250001,23,
4258,3250014,14,
4259,3250025,49,
